,Attrition,BusinessTravel,DailyRate,Department,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1127,0,Travel_Rarely,977,Research & Development,1592,4,45,4,1,Research Scientist,3,2073,12826,2,No,16,3,4,1,4,2,3,2,2,2,2
1128,0,Travel_Frequently,1302,Research & Development,1594,1,80,4,2,Laboratory Technician,1,5562,19711,3,Yes,13,3,4,1,9,3,3,3,2,0,2
1129,0,Travel_Rarely,1059,Research & Development,1595,4,93,2,5,Manager,4,19613,26362,8,No,22,4,4,0,24,2,3,1,0,0,1
1130,0,Travel_Rarely,750,Research & Development,1596,2,46,4,2,Laboratory Technician,3,3407,25348,1,No,17,3,4,2,10,3,2,10,9,6,8
1131,0,Travel_Frequently,653,Research & Development,1597,4,92,2,2,Healthcare Representative,3,5063,15332,1,No,14,3,2,1,8,3,2,8,2,7,7
1132,0,Travel_Rarely,118,Sales,1598,4,84,3,2,Sales Executive,1,4639,11262,1,No,15,3,3,1,5,2,3,5,4,1,2
1133,0,Travel_Rarely,990,Research & Development,1599,4,87,4,1,Laboratory Technician,2,4876,5855,5,No,12,3,3,1,8,0,3,6,4,0,2
1134,0,Travel_Rarely,1349,Research & Development,1601,3,63,2,1,Laboratory Technician,4,2690,7713,1,No,18,3,4,1,1,5,2,1,0,0,1
1135,0,Travel_Rarely,563,Sales,1602,4,56,4,4,Manager,1,17567,3156,1,No,15,3,2,0,27,5,1,26,0,0,12
1136,1,Travel_Rarely,329,Research & Development,1604,3,51,3,1,Laboratory Technician,2,2408,7324,1,Yes,17,3,3,3,1,3,3,1,1,0,0
1137,0,Non-Travel,457,Research & Development,1605,2,85,2,1,Research Scientist,3,2814,10293,1,Yes,14,3,2,0,4,2,2,4,2,1,3
1138,0,Travel_Frequently,1234,Research & Development,1606,2,41,3,4,Healthcare Representative,3,11245,20689,2,Yes,15,3,3,1,32,3,3,30,8,12,13
1139,0,Travel_Rarely,634,Research & Development,1607,2,35,4,1,Research Scientist,4,3312,18783,3,No,17,3,4,2,6,3,3,3,2,0,2
1140,0,Travel_Rarely,1313,Research & Development,1608,2,31,3,5,Research Director,4,19049,3549,0,Yes,14,3,4,1,23,4,2,22,7,1,10
1141,0,Travel_Rarely,241,Research & Development,1609,2,48,2,1,Research Scientist,2,2141,5348,1,No,12,3,2,1,6,3,2,6,4,1,1
1142,0,Travel_Rarely,1015,Research & Development,1611,3,50,1,2,Laboratory Technician,1,5769,23447,1,Yes,14,3,1,0,10,3,3,10,7,1,4
1143,0,Non-Travel,336,Sales,1612,1,52,2,2,Sales Executive,1,4385,24162,1,No,15,3,1,1,10,2,3,10,7,4,5
1144,0,Travel_Frequently,715,Sales,1613,4,54,3,2,Sales Executive,1,5332,21602,7,No,13,3,4,0,10,3,3,5,2,0,3
1145,0,Travel_Rarely,559,Research & Development,1614,3,76,3,2,Manufacturing Director,3,4663,12421,9,Yes,12,3,2,2,7,2,3,3,2,1,1
1146,0,Travel_Frequently,426,Research & Development,1615,3,42,4,2,Manufacturing Director,4,4724,17000,1,No,13,3,1,1,9,3,3,9,7,7,2
1147,0,Travel_Rarely,722,Research & Development,1617,3,84,3,1,Laboratory Technician,1,3211,22102,1,No,14,3,4,1,10,3,2,9,6,1,4
1148,0,Travel_Rarely,1387,Research & Development,1618,2,76,3,2,Manufacturing Director,1,5377,3835,2,No,13,3,4,3,10,3,3,7,7,7,7
1149,0,Travel_Rarely,1302,Research & Development,1619,4,67,2,1,Laboratory Technician,1,4066,16290,1,No,11,3,1,2,7,3,3,7,7,0,7
1150,0,Travel_Rarely,819,Research & Development,1621,2,48,4,2,Research Scientist,1,5208,26312,1,No,11,3,4,0,16,2,3,16,15,1,10
1151,0,Travel_Rarely,580,Research & Development,1622,2,39,1,2,Manufacturing Director,1,4877,20460,0,No,21,4,2,1,6,5,2,5,3,0,0
1152,0,Travel_Rarely,546,Research & Development,1623,3,97,3,1,Research Scientist,4,3117,26009,1,No,18,3,3,0,3,2,3,2,2,2,2
1153,1,Travel_Frequently,544,Sales,1624,2,70,3,1,Sales Representative,4,1569,18420,1,Yes,12,3,3,0,0,2,4,0,0,0,0
1154,0,Travel_Rarely,1176,Human Resources,1625,4,98,3,5,Manager,3,19658,5220,3,No,11,3,3,1,27,2,3,5,2,1,0
1155,0,Travel_Rarely,170,Research & Development,1627,3,76,2,2,Laboratory Technician,3,3069,10302,0,No,15,3,4,1,11,3,3,10,8,0,7
1156,0,Travel_Rarely,884,Research & Development,1628,1,80,2,3,Manufacturing Director,3,10435,25800,1,No,13,3,4,2,18,2,3,18,15,14,12
1157,0,Non-Travel,208,Research & Development,1630,3,52,3,2,Healthcare Representative,3,4148,12250,1,No,12,3,4,1,15,5,3,14,11,2,9
1158,0,Travel_Rarely,671,Research & Development,1631,3,85,3,2,Manufacturing Director,3,5768,26493,3,No,17,3,1,3,9,2,2,4,3,0,2
1159,0,Travel_Frequently,711,Research & Development,1633,1,81,3,2,Manufacturing Director,3,5042,3140,0,No,13,3,4,0,10,2,1,9,2,3,8
1160,0,Travel_Rarely,1329,Research & Development,1635,4,59,2,2,Manufacturing Director,4,5770,5388,1,No,19,3,1,2,10,3,3,10,7,3,9
1161,0,Travel_Rarely,397,Research & Development,1638,4,54,2,3,Manufacturing Director,3,7756,14199,3,Yes,19,3,4,1,10,6,4,5,4,0,2
1162,1,Travel_Rarely,737,Sales,1639,4,55,2,3,Sales Executive,1,10306,21530,9,No,17,3,3,0,15,3,3,13,12,6,0
1163,0,Travel_Rarely,1470,Research & Development,1640,2,71,3,1,Research Scientist,2,3936,9953,1,No,11,3,1,1,8,2,1,8,4,7,7
1164,0,Travel_Rarely,448,Research & Development,1641,3,84,3,3,Manufacturing Director,4,7945,19948,6,Yes,15,3,4,0,18,2,2,4,2,3,3
1165,0,Travel_Frequently,602,Human Resources,1642,1,37,3,2,Human Resources,4,5743,10503,4,Yes,11,3,3,0,14,3,3,10,7,0,2
1166,0,Travel_Frequently,365,Research & Development,1644,3,89,2,4,Manager,4,15202,5602,2,No,25,4,2,1,23,3,3,2,2,2,2
1167,1,Travel_Rarely,763,Sales,1645,1,59,1,2,Sales Executive,4,5440,22098,6,Yes,14,3,4,2,7,2,2,2,2,2,2
1168,0,Travel_Frequently,567,Research & Development,1646,1,32,3,1,Research Scientist,4,3760,17218,1,Yes,13,3,3,0,6,2,3,6,3,1,3
1169,0,Travel_Rarely,486,Research & Development,1647,2,86,4,1,Research Scientist,3,3517,22490,7,No,17,3,1,0,5,0,3,3,2,0,2
1170,0,Travel_Frequently,591,Research & Development,1648,4,87,3,1,Research Scientist,4,2580,6297,2,No,13,3,3,0,6,0,2,4,2,1,2
1171,1,Travel_Rarely,1329,Research & Development,1649,1,73,3,1,Laboratory Technician,1,2166,3339,3,Yes,14,3,2,0,10,3,1,4,2,0,3
1172,0,Travel_Rarely,469,Sales,1650,3,42,2,2,Sales Executive,3,5869,23413,9,No,11,3,3,0,8,2,3,5,2,1,4
1173,0,Travel_Rarely,711,Research & Development,1651,2,42,3,3,Healthcare Representative,1,8008,22792,4,No,12,3,3,2,9,6,3,3,2,0,2
1174,0,Travel_Frequently,772,Research & Development,1653,4,77,4,2,Manufacturing Director,3,5206,4973,1,No,17,3,3,2,7,6,3,7,7,0,7
1175,0,Travel_Rarely,492,Research & Development,1654,4,66,3,2,Manufacturing Director,2,5295,7693,4,No,21,4,3,0,7,3,3,5,4,1,0
1176,0,Travel_Rarely,301,Research & Development,1655,1,72,3,4,Research Director,2,16413,3498,3,No,16,3,2,2,27,2,3,4,2,1,2
1177,0,Travel_Rarely,813,Research & Development,1656,4,50,2,3,Research Director,1,13269,21981,5,No,15,3,3,3,19,3,3,14,11,1,11
1178,0,Travel_Rarely,1141,Sales,1657,3,31,3,1,Sales Representative,3,2783,13251,1,No,19,3,1,0,2,3,3,2,2,2,2
1179,0,Travel_Rarely,1130,Research & Development,1658,4,66,3,2,Research Scientist,2,5433,19332,1,No,12,3,3,1,11,2,3,11,8,7,9
1180,0,Travel_Rarely,311,Research & Development,1659,1,77,3,1,Laboratory Technician,2,2013,10950,2,No,11,3,3,0,15,4,3,4,3,1,3
1181,0,Travel_Rarely,465,Research & Development,1661,3,41,2,4,Healthcare Representative,3,13966,11652,2,Yes,19,3,2,1,30,3,3,15,11,2,12
1182,0,Non-Travel,894,Research & Development,1662,4,33,2,2,Manufacturing Director,3,4374,15411,0,No,15,3,3,0,4,6,3,3,2,1,2
1183,0,Travel_Rarely,1040,Research & Development,1664,4,79,4,2,Healthcare Representative,1,6842,26308,6,No,20,4,1,1,13,3,3,5,4,0,4
1184,0,Travel_Rarely,584,Research & Development,1665,2,91,3,4,Manager,3,17426,18685,3,No,25,4,3,1,36,6,3,10,8,4,7
1185,0,Travel_Rarely,1291,Research & Development,1666,3,65,2,4,Research Director,3,17603,3525,1,No,24,4,1,1,14,3,3,14,10,6,11
1186,1,Travel_Frequently,880,Sales,1667,4,36,3,2,Sales Executive,4,4581,10414,3,Yes,24,4,1,0,13,2,4,11,9,6,7
1187,0,Travel_Frequently,1189,Research & Development,1668,4,90,3,2,Research Scientist,4,4735,9867,7,No,15,3,4,2,19,4,4,13,11,2,9
1188,0,Travel_Rarely,991,Sales,1669,1,43,2,2,Sales Executive,2,4187,3356,1,Yes,13,3,2,1,10,3,2,10,0,0,9
1189,0,Travel_Rarely,392,Sales,1670,4,93,3,2,Sales Executive,4,5505,3921,1,No,14,3,3,2,6,5,3,6,2,0,4
1190,0,Travel_Rarely,977,Research & Development,1671,4,45,3,2,Research Scientist,2,5470,25518,0,No,13,3,3,2,10,4,2,9,5,1,6
1191,0,Travel_Rarely,1112,Sales,1673,1,67,3,2,Sales Executive,4,5476,22589,1,No,11,3,1,2,10,2,3,10,0,0,2
1192,0,Travel_Rarely,464,Research & Development,1674,4,74,3,1,Laboratory Technician,1,2587,24941,4,Yes,16,3,2,1,17,2,2,2,2,2,2
1193,0,Travel_Frequently,148,Research & Development,1675,4,42,2,1,Laboratory Technician,2,2440,23826,1,No,22,4,2,0,4,3,3,4,3,3,3
1194,0,Travel_Rarely,1225,Sales,1676,2,47,4,4,Manager,2,15972,21086,6,No,14,3,3,3,29,2,3,3,2,1,2
1195,0,Travel_Rarely,809,Research & Development,1677,3,36,3,4,Manager,3,15379,22384,4,No,14,3,1,0,23,2,3,8,7,0,0
1196,0,Travel_Rarely,1206,Sales,1678,4,80,3,3,Sales Executive,3,7082,11591,3,Yes,16,3,4,0,21,2,3,2,0,0,2
1197,0,Travel_Rarely,727,Sales,1680,4,54,3,1,Sales Representative,1,2728,21082,1,No,11,3,1,0,2,3,3,2,2,0,2
1198,0,Non-Travel,530,Sales,1681,3,36,3,2,Sales Executive,4,5368,16130,1,Yes,25,4,3,1,7,2,3,6,5,1,2
1199,0,Travel_Rarely,1351,Research & Development,1682,1,80,3,2,Healthcare Representative,3,5347,7419,6,No,14,3,2,2,10,2,2,3,2,0,2
1200,0,Travel_Rarely,528,Human Resources,1683,3,44,3,1,Human Resources,4,3195,4167,4,Yes,18,3,1,3,8,2,3,2,2,2,2
1201,1,Travel_Rarely,1320,Research & Development,1684,4,93,2,1,Laboratory Technician,3,3989,20586,1,Yes,11,3,1,0,5,2,3,5,4,1,2
1202,0,Travel_Rarely,1495,Research & Development,1687,4,87,3,1,Laboratory Technician,3,3306,26176,7,No,19,3,4,1,7,5,2,0,0,0,0
1203,0,Travel_Rarely,1395,Research & Development,1689,2,48,4,3,Healthcare Representative,4,7005,3458,3,No,15,3,3,0,11,2,3,4,3,1,2
1204,1,Travel_Frequently,708,Sales,1691,4,95,3,1,Sales Representative,3,2655,11740,2,Yes,11,3,3,2,19,3,3,9,7,7,7
1205,1,Travel_Rarely,1259,Research & Development,1692,4,95,3,1,Laboratory Technician,2,1393,24852,1,No,12,3,1,0,1,2,3,1,0,0,0
1206,0,Non-Travel,786,Research & Development,1693,4,76,3,1,Laboratory Technician,4,2570,11925,1,No,20,4,3,0,7,5,3,7,7,5,7
1207,0,Travel_Rarely,1441,Research & Development,1694,1,94,2,1,Research Scientist,2,3537,23737,5,No,12,3,4,1,8,1,3,4,2,1,2
1208,0,Travel_Rarely,1157,Research & Development,1696,2,57,2,2,Laboratory Technician,4,3986,11912,1,No,14,3,3,1,15,3,4,15,10,4,13
1209,0,Travel_Rarely,370,Research & Development,1697,3,92,1,3,Healthcare Representative,4,10883,20467,3,No,20,4,3,1,19,2,4,1,0,0,0
1210,0,Travel_Rarely,267,Research & Development,1698,2,79,4,1,Laboratory Technician,2,2028,13637,1,No,18,3,4,3,14,6,3,14,11,2,13
1211,0,Travel_Frequently,1278,Sales,1700,3,31,1,2,Sales Executive,4,9525,7677,1,No,14,3,3,2,6,2,2,6,3,1,3
1212,0,Travel_Rarely,678,Research & Development,1701,2,35,2,1,Research Scientist,4,2929,20338,1,No,12,3,2,0,10,3,3,10,9,8,7
1213,1,Travel_Rarely,427,Sales,1702,3,99,3,1,Sales Representative,4,2275,25103,1,Yes,21,4,2,1,3,2,3,3,2,0,2
1214,0,Travel_Rarely,921,Research & Development,1703,3,96,4,3,Healthcare Representative,4,7879,14810,1,Yes,19,3,2,1,9,2,3,8,7,6,7
1215,0,Travel_Frequently,146,Research & Development,1704,1,79,2,1,Research Scientist,4,4930,13970,0,Yes,14,3,3,0,6,2,4,5,4,1,4
1216,0,Travel_Rarely,1179,Sales,1706,4,73,3,2,Sales Executive,4,7847,6069,1,Yes,17,3,1,1,10,3,3,10,9,8,8
1217,0,Travel_Rarely,581,Research & Development,1707,3,62,4,1,Research Scientist,3,4401,17616,1,No,16,3,4,1,5,1,3,5,3,0,4
1218,0,Travel_Rarely,918,Sales,1708,4,35,3,3,Sales Executive,3,9241,15869,1,No,12,3,2,0,10,3,3,10,8,8,7
1219,0,Travel_Rarely,1082,Research & Development,1709,4,43,3,1,Laboratory Technician,3,2974,25412,9,No,17,3,3,1,9,2,3,5,3,1,2
1220,0,Travel_Rarely,530,Sales,1710,3,51,3,2,Sales Representative,4,4502,7439,3,No,15,3,3,0,17,2,2,13,7,6,7
1221,0,Non-Travel,1238,Research & Development,1712,3,74,2,3,Healthcare Representative,3,10748,3395,3,No,23,4,4,1,25,3,2,23,15,14,4
1222,1,Travel_Rarely,240,Human Resources,1714,4,58,1,1,Human Resources,3,1555,11585,1,No,11,3,3,1,1,2,3,1,0,0,0
1223,1,Travel_Frequently,1093,Sales,1716,3,82,1,4,Sales Executive,3,12936,24164,7,No,11,3,3,0,25,3,1,23,5,14,10
1224,0,Travel_Rarely,390,Research & Development,1718,4,62,1,1,Laboratory Technician,3,2305,6217,1,No,15,3,3,3,3,3,4,3,2,0,2
1225,0,Travel_Rarely,1005,Research & Development,1719,4,48,2,4,Research Director,2,16704,17119,1,No,11,3,3,0,21,2,3,21,6,8,6
1226,0,Travel_Frequently,585,Research & Development,1720,1,56,3,1,Research Scientist,3,3433,17360,6,No,13,3,1,1,10,3,2,5,2,1,3
1227,0,Travel_Rarely,741,Research & Development,1721,2,69,3,1,Laboratory Technician,3,3477,18103,1,No,14,3,4,1,6,2,4,5,2,0,3
1228,0,Non-Travel,552,Human Resources,1722,3,60,1,2,Human Resources,2,6430,20794,6,No,19,3,2,1,10,4,3,3,2,1,2
1229,0,Travel_Rarely,369,Research & Development,1724,2,92,3,2,Manufacturing Director,1,6516,5041,2,Yes,16,3,2,1,18,3,3,1,0,0,0
1230,0,Travel_Rarely,506,Research & Development,1725,2,91,3,1,Laboratory Technician,1,3907,3622,1,No,13,3,2,3,6,2,4,6,2,1,2
1231,0,Travel_Rarely,717,Research & Development,1727,3,34,3,2,Healthcare Representative,2,5562,9697,6,No,14,3,4,0,19,3,3,10,7,0,9
1232,0,Travel_Rarely,1370,Research & Development,1728,4,49,3,2,Manufacturing Director,3,6883,5151,2,No,16,3,2,1,17,3,3,7,7,0,7
1233,0,Travel_Rarely,793,Research & Development,1729,2,33,3,1,Research Scientist,4,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8
1234,0,Non-Travel,543,Sales,1731,3,87,3,2,Sales Executive,2,4978,3536,7,No,11,3,4,1,4,3,1,1,0,0,0
1235,0,Travel_Rarely,1277,Sales,1732,3,74,3,3,Sales Executive,4,10368,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3
1236,1,Travel_Rarely,1456,Sales,1733,2,96,2,2,Sales Executive,1,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2
1237,1,Travel_Rarely,964,Sales,1734,1,34,1,2,Sales Executive,2,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0
1238,0,Travel_Rarely,160,Research & Development,1735,3,51,3,1,Laboratory Technician,2,3295,12862,1,No,13,3,3,0,3,3,1,3,2,1,2
1239,0,Travel_Frequently,163,Research & Development,1736,4,30,3,2,Manufacturing Director,4,5238,6670,2,No,20,4,4,0,9,3,2,5,4,1,4
1240,0,Non-Travel,792,Research & Development,1737,4,77,3,2,Laboratory Technician,4,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8
1241,0,Travel_Rarely,371,Sales,1739,4,80,1,3,Sales Executive,3,9610,3840,3,No,13,3,3,1,10,2,1,4,3,0,2
1242,0,Travel_Rarely,611,Sales,1740,2,88,3,5,Manager,2,19833,4349,1,No,14,3,2,0,21,3,2,21,8,12,8
1243,0,Travel_Rarely,176,Human Resources,1744,3,56,1,3,Human Resources,3,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3
1244,0,Travel_Frequently,1312,Research & Development,1745,4,78,2,1,Research Scientist,1,4968,26427,0,No,16,3,4,0,10,2,3,9,7,0,7
1245,0,Travel_Frequently,897,Human Resources,1746,1,59,3,1,Human Resources,4,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1
1246,1,Travel_Frequently,600,Human Resources,1747,3,66,2,1,Human Resources,4,2180,9732,6,No,11,3,3,1,6,0,2,4,2,1,2
1247,0,Travel_Rarely,1003,Sales,1749,1,51,3,2,Sales Executive,3,8346,20943,1,No,19,3,3,1,6,3,3,5,2,0,2
1248,0,Travel_Rarely,1054,Research & Development,1751,3,67,3,1,Research Scientist,4,3445,6152,1,No,11,3,3,0,6,5,2,6,2,1,4
1249,1,Travel_Rarely,428,Sales,1752,2,52,1,1,Sales Representative,2,2760,14630,1,No,13,3,3,0,2,3,3,2,2,2,2
1250,0,Travel_Frequently,461,Research & Development,1753,4,70,4,2,Healthcare Representative,3,6294,23060,8,Yes,12,3,4,0,10,5,4,3,2,0,2
1251,0,Travel_Rarely,979,Sales,1754,3,94,2,3,Sales Executive,1,7140,3088,2,No,11,3,1,1,12,2,3,7,7,1,7
1252,0,Travel_Rarely,181,Research & Development,1755,4,97,4,1,Research Scientist,4,2932,5586,0,Yes,14,3,1,3,6,3,3,5,0,1,2
1253,0,Non-Travel,1283,Sales,1756,4,62,3,2,Sales Executive,2,5147,10697,8,No,15,3,4,0,13,2,2,11,7,1,7
1254,0,Travel_Rarely,1313,Sales,1757,4,80,3,2,Sales Executive,4,4507,8191,3,No,12,3,3,0,8,1,4,5,1,0,4
1255,1,Travel_Rarely,211,Sales,1758,1,74,3,3,Sales Executive,1,8564,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,0
1256,0,Travel_Frequently,594,Research & Development,1760,3,75,2,1,Laboratory Technician,2,2468,15963,4,No,14,3,2,1,9,4,2,6,1,0,5
1257,1,Travel_Rarely,1079,Sales,1761,1,70,3,3,Sales Executive,3,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0
1258,0,Travel_Rarely,590,Research & Development,1762,4,91,2,1,Research Scientist,1,2109,10007,1,No,13,3,3,1,1,2,3,1,0,0,0
1259,0,Travel_Rarely,305,Research & Development,1763,3,58,4,2,Healthcare Representative,3,5294,9128,3,No,16,3,3,1,10,3,3,7,0,1,7
1260,0,Non-Travel,953,Research & Development,1764,2,65,3,1,Research Scientist,2,2718,17674,2,No,14,3,2,0,12,3,3,7,7,0,7
1261,0,Travel_Rarely,833,Research & Development,1766,2,60,1,2,Healthcare Representative,4,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0
1262,1,Travel_Frequently,807,Research & Development,1767,3,38,2,1,Research Scientist,3,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0
1263,0,Travel_Rarely,855,Research & Development,1768,2,57,3,1,Laboratory Technician,2,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4
1264,0,Travel_Rarely,478,Research & Development,1770,3,60,2,5,Research Director,1,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0
1265,0,Non-Travel,775,Research & Development,1771,4,90,3,2,Research Scientist,2,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7
1266,0,Travel_Rarely,548,Research & Development,1772,3,94,3,1,Laboratory Technician,1,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4
1267,0,Non-Travel,1375,Sales,1774,4,87,3,2,Sales Executive,3,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7
1268,0,Non-Travel,661,Research & Development,1775,1,60,2,4,Manufacturing Director,3,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2
1269,0,Travel_Rarely,244,Human Resources,1778,2,97,3,1,Human Resources,4,3539,5033,0,No,13,3,2,0,10,5,3,9,7,1,8
1270,0,Travel_Rarely,511,Sales,1779,4,32,1,2,Sales Executive,4,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2
1271,1,Travel_Rarely,337,Sales,1780,2,31,3,1,Sales Representative,2,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0
1272,0,Travel_Rarely,1153,Research & Development,1782,4,40,2,1,Laboratory Technician,3,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4
1273,1,Travel_Rarely,1294,Research & Development,1783,3,79,3,1,Laboratory Technician,1,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0
1274,0,Travel_Rarely,196,Sales,1784,1,91,2,2,Sales Executive,4,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7
1275,0,Travel_Rarely,942,Research & Development,1786,1,53,3,3,Manager,3,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2
1276,0,Travel_Rarely,589,Sales,1787,2,46,2,2,Sales Executive,2,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3
1277,0,Travel_Rarely,734,Research & Development,1789,3,46,3,5,Research Director,4,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2
1278,0,Travel_Rarely,1383,Research & Development,1790,4,90,3,3,Healthcare Representative,1,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7
1279,1,Travel_Frequently,429,Research & Development,1792,3,99,3,1,Research Scientist,2,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3
1280,0,Travel_Rarely,1239,Human Resources,1794,3,89,3,2,Human Resources,2,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7
1281,1,Travel_Rarely,303,Sales,1797,3,84,3,2,Sales Executive,4,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7
1282,0,Travel_Rarely,867,Research & Development,1798,4,90,4,1,Research Scientist,1,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6
1283,0,Travel_Rarely,1181,Research & Development,1799,3,82,3,1,Research Scientist,4,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3
1284,0,Travel_Rarely,1253,Research & Development,1800,3,65,3,3,Research Director,3,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2
1285,0,Non-Travel,849,Sales,1801,2,98,2,2,Sales Executive,2,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2
1286,0,Travel_Rarely,616,Research & Development,1802,3,99,3,1,Laboratory Technician,1,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2
1287,0,Travel_Rarely,1128,Research & Development,1803,2,95,4,2,Healthcare Representative,1,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0
1288,0,Non-Travel,1180,Research & Development,1804,2,90,3,2,Manufacturing Director,4,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7
1289,0,Non-Travel,1336,Human Resources,1805,1,100,3,1,Human Resources,2,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8
1290,1,Travel_Frequently,234,Research & Development,1807,4,93,3,2,Laboratory Technician,1,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7
1291,1,Travel_Rarely,370,Research & Development,1809,4,58,3,2,Manufacturing Director,1,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8
1292,0,Travel_Frequently,766,Sales,1812,3,83,3,2,Sales Executive,4,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2
1293,0,Non-Travel,343,Research & Development,1813,1,52,3,1,Research Scientist,3,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2
1294,0,Travel_Rarely,447,Research & Development,1814,2,85,4,2,Healthcare Representative,2,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2
1295,0,Travel_Rarely,796,Sales,1815,3,81,3,3,Sales Executive,3,10447,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5
1296,0,Travel_Rarely,1092,Research & Development,1816,1,64,3,3,Manufacturing Director,3,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2
1297,1,Travel_Rarely,920,Human Resources,1818,4,69,3,1,Human Resources,2,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4
1298,1,Travel_Rarely,261,Research & Development,1821,4,66,3,2,Healthcare Representative,2,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7
1299,0,Travel_Rarely,1194,Research & Development,1822,3,52,3,2,Healthcare Representative,4,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3
1300,0,Travel_Rarely,810,Sales,1823,2,92,4,2,Sales Executive,3,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8
1301,0,Non-Travel,350,Sales,1824,2,52,3,4,Manager,2,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14
1302,0,Travel_Rarely,185,Research & Development,1826,2,91,1,1,Laboratory Technician,3,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3
1303,0,Travel_Rarely,1001,Research & Development,1827,3,92,2,3,Manufacturing Director,2,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10
1304,0,Travel_Rarely,750,Research & Development,1829,2,47,3,2,Healthcare Representative,1,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7
1305,0,Travel_Rarely,431,Research & Development,1830,4,68,3,2,Research Scientist,4,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7
1306,0,Travel_Frequently,1125,Sales,1833,1,68,3,3,Sales Executive,1,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2
1307,0,Travel_Rarely,1217,Research & Development,1834,3,67,3,1,Research Scientist,1,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2
1308,0,Travel_Rarely,723,Sales,1835,2,77,1,2,Sales Representative,4,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3
1309,0,Travel_Rarely,572,Sales,1836,3,46,3,2,Sales Executive,4,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2
1310,0,Travel_Frequently,1216,Research & Development,1837,1,87,3,4,Research Director,3,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2
